Date,Country,State/Province,Confirmed,Deaths,Recovered,Active,Tests Conducted
2020-09-18,Italy,Lombardy,435,1,294,140,5796
2020-09-18,Italy,Lazio,1955,8,1089,858,4610
2020-09-18,Italy,Veneto,2256,28,1657,571,9677
2020-09-18,South Africa,Gauteng,3218,25,900,2293,8613
2020-09-18,South Africa,KwaZulu-Natal,4056,52,700,3304,8391
2020-09-18,South Africa,Western Cape,2847,73,2442,332,8565
2020-09-19,India,Maharashtra,25,0,5,20,9270
2020-09-19,India,Kerala,3905,189,1250,2466,8814
2020-09-19,India,Delhi,1394,40,142,1212,5124
2020-09-19,USA,New York,1534,42,932,560,4857
2020-09-19,USA,California,104,5,60,39,8115
2020-09-19,USA,Texas,2736,5,727,2004,8058
2020-09-19,Brazil,São Paulo,630,10,9,611,7399
2020-09-19,Brazil,Rio de Janeiro,3881,149,4,3728,12881
2020-09-19,Brazil,Bahia,2027,60,224,1743,3767
2020-09-19,Italy,Lombardy,142,4,58,80,9748
2020-09-19,Italy,Lazio,4121,42,3092,987,7522
2020-09-19,Italy,Veneto,769,6,311,452,7268
2020-09-19,South Africa,Gauteng,3707,125,3009,573,10454
2020-09-19,South Africa,KwaZulu-Natal,4470,65,3985,420,9623
2020-09-19,South Africa,Western Cape,2984,117,55,2812,9761
2020-09-20,India,Maharashtra,2466,90,1366,1010,11950
2020-09-20,India,Kerala,4880,123,923,3834,10302
2020-09-20,India,Delhi,4254,186,2620,1448,5593
2020-09-20,USA,New York,1211,26,451,734,4531
2020-09-20,USA,California,2926,127,126,2673,7929
2020-09-20,USA,Texas,4731,189,3528,1014,11619
2020-09-20,Brazil,São Paulo,1690,11,396,1283,8879
2020-09-20,Brazil,Rio de Janeiro,884,17,641,226,10811
2020-09-20,Brazil,Bahia,3680,134,716,2830,9026
2020-09-20,Italy,Lombardy,2857,84,1601,1172,10693
2020-09-20,Italy,Lazio,2263,39,780,1444,3936
2020-09-20,Italy,Veneto,4747,133,2812,1802,7761
2020-09-20,South Africa,Gauteng,3550,116,2321,1113,10235
2020-09-20,South Africa,KwaZulu-Natal,2362,14,34,2314,11536
2020-09-20,South Africa,Western Cape,1205,29,307,869,10776
2020-09-21,India,Maharashtra,2373,79,2286,8,6037
2020-09-21,India,Kerala,2487,62,1180,1245,4545
2020-09-21,India,Delhi,2414,1,1859,554,4084
2020-09-21,USA,New York,1780,36,1690,54,4802
2020-09-21,USA,California,435,15,156,264,1518
2020-09-21,USA,Texas,3525,90,2704,731,4535
2020-09-21,Brazil,São Paulo,408,8,70,330,7145
2020-09-21,Brazil,Rio de Janeiro,2320,100,2056,164,5860
2020-09-21,Brazil,Bahia,704,17,146,541,4927
2020-09-21,Italy,Lombardy,3539,149,330,3060,9303
2020-09-21,Italy,Lazio,1792,4,969,819,8602
2020-09-21,Italy,Veneto,2037,86,1304,647,9365
2020-09-21,South Africa,Gauteng,3461,102,401,2958,8741
2020-09-21,South Africa,KwaZulu-Natal,2474,76,1272,1126,6313
2020-09-21,South Africa,Western Cape,4619,111,2641,1867,7899
2020-09-22,India,Maharashtra,1634,32,277,1325,9454
2020-09-22,India,Kerala,4540,51,2466,2023,10537
2020-09-22,India,Delhi,701,19,580,102,9256
2020-09-22,USA,New York,4471,46,3079,1346,12629
2020-09-22,USA,California,786,8,539,239,9026
2020-09-22,USA,Texas,2566,128,1464,974,11239
2020-09-22,Brazil,São Paulo,2901,109,1910,882,10790
2020-09-22,Brazil,Rio de Janeiro,3360,118,113,3129,4792
2020-09-22,Brazil,Bahia,3448,22,3095,331,6751
2020-09-22,Italy,Lombardy,2477,100,993,1384,11868
2020-09-22,Italy,Lazio,3056,32,2543,481,12956
2020-09-22,Italy,Veneto,4633,224,2403,2006,6510
2020-09-22,South Africa,Gauteng,3216,32,1650,1534,4313
2020-09-22,South Africa,KwaZulu-Natal,3791,132,1885,1774,5681
2020-09-22,South Africa,Western Cape,693,3,276,414,3446
2020-09-23,India,Maharashtra,2731,24,1190,1517,11619
2020-09-23,India,Kerala,2714,15,497,2202,12083
2020-09-23,India,Delhi,434,6,264,164,3795
2020-09-23,USA,New York,4604,189,4057,358,7838
2020-09-23,USA,California,1831,86,1310,435,5366
2020-09-23,USA,Texas,2464,80,1273,1111,3569
2020-09-23,Brazil,São Paulo,3972,159,2817,996,8260
2020-09-23,Brazil,Rio de Janeiro,939,4,0,935,4446
2020-09-23,Brazil,Bahia,4946,225,991,3730,14462
2020-09-23,Italy,Lombardy,793,15,209,569,3490
2020-09-23,Italy,Lazio,3880,6,3410,464,13167
2020-09-23,Italy,Veneto,3635,100,227,3308,6630
2020-09-23,South Africa,Gauteng,2456,51,1981,424,6471
2020-09-23,South Africa,KwaZulu-Natal,1924,69,533,1322,10118
2020-09-23,South Africa,Western Cape,1009,27,149,833,2363
2020-09-24,India,Maharashtra,1513,18,1346,149,6456
2020-09-24,India,Kerala,1398,65,1119,214,5680
2020-09-24,India,Delhi,3900,122,1187,2591,9642
2020-09-24,USA,New York,819,37,504,278,7837
2020-09-24,USA,California,2254,50,1580,624,5012
2020-09-24,USA,Texas,3800,106,3332,362,11760
2020-09-24,Brazil,São Paulo,1213,1,580,632,9701
2020-09-24,Brazil,Rio de Janeiro,984,36,398,550,2164
2020-09-24,Brazil,Bahia,4755,77,279,4399,13037
2020-09-24,Italy,Lombardy,349,11,71,267,9015
2020-09-24,Italy,Lazio,3754,70,37,3647,7347
2020-09-24,Italy,Veneto,2930,128,2061,741,7383
2020-09-24,South Africa,Gauteng,2857,134,1599,1124,12262
2020-09-24,South Africa,KwaZulu-Natal,514,5,335,174,3994
2020-09-24,South Africa,Western Cape,2882,144,1389,1349,11410
2020-09-25,India,Maharashtra,1147,17,620,510,8601
2020-09-25,India,Kerala,558,26,495,37,7726
2020-09-25,India,Delhi,3864,155,2699,1010,7819
2020-09-25,USA,New York,4718,181,4153,384,14326
2020-09-25,USA,California,2123,16,1327,780,8826
2020-09-25,USA,Texas,4788,158,3307,1323,6895
2020-09-25,Brazil,São Paulo,368,0,81,287,5164
2020-09-25,Brazil,Rio de Janeiro,790,6,511,273,9595
2020-09-25,Brazil,Bahia,2651,59,969,1623,5378
2020-09-25,Italy,Lombardy,1425,49,860,516,3479
2020-09-25,Italy,Lazio,507,19,128,360,3382
2020-09-25,Italy,Veneto,306,2,226,78,7438
2020-09-25,South Africa,Gauteng,4968,161,241,4566,8819
2020-09-25,South Africa,KwaZulu-Natal,2630,27,1841,762,9817
2020-09-25,South Africa,Western Cape,1091,40,409,642,5297
2020-09-26,India,Maharashtra,2068,62,896,1110,7755
2020-09-26,India,Kerala,1847,25,1519,303,5502
2020-09-26,India,Delhi,3555,135,3312,108,7705
2020-09-26,USA,New York,704,1,644,59,3280
2020-09-26,USA,California,1667,4,1658,5,4969
2020-09-26,USA,Texas,42,1,26,15,9997
2020-09-26,Brazil,São Paulo,589,10,189,390,10242
2020-09-26,Brazil,Rio de Janeiro,4064,48,3409,607,8463
2020-09-26,Brazil,Bahia,4672,211,3880,581,13877
2020-09-26,Italy,Lombardy,2884,91,2533,260,6142
2020-09-26,Italy,Lazio,550,14,437,99,7712
2020-09-26,Italy,Veneto,580,18,80,482,3663
2020-09-26,South Africa,Gauteng,4237,76,826,3335,7169
2020-09-26,South Africa,KwaZulu-Natal,4085,59,210,3816,13941
2020-09-26,South Africa,Western Cape,2710,5,917,1788,8459
2020-09-27,India,Maharashtra,2059,49,1440,570,8922
2020-09-27,India,Kerala,556,27,161,368,6275
2020-09-27,India,Delhi,612,17,589,6,5567
2020-09-27,USA,New York,4241,156,2048,2037,10356
2020-09-27,USA,California,3270,158,232,2880,13214
2020-09-27,USA,Texas,908,37,482,389,6217
2020-09-27,Brazil,São Paulo,245,0,86,159,8149
2020-09-27,Brazil,Rio de Janeiro,2137,25,1370,742,4110
2020-09-27,Brazil,Bahia,1141,13,1120,8,7541
2020-09-27,Italy,Lombardy,510,7,252,251,2704
2020-09-27,Italy,Lazio,4619,156,289,4174,11285
2020-09-27,Italy,Veneto,579,13,82,484,9423
2020-09-27,South Africa,Gauteng,1060,17,85,958,3764
2020-09-27,South Africa,KwaZulu-Natal,291,7,259,25,4981
2020-09-27,South Africa,Western Cape,2869,110,1956,803,8840
2020-09-28,India,Maharashtra,1865,2,113,1750,3296
2020-09-28,India,Kerala,1607,68,1245,294,8822
2020-09-28,India,Delhi,148,7,13,128,7490
2020-09-28,USA,New York,3090,32,1760,1298,11083
2020-09-28,USA,California,4501,35,946,3520,12676
2020-09-28,USA,Texas,966,39,925,2,7990
2020-09-28,Brazil,São Paulo,2881,49,1405,1427,11033
2020-09-28,Brazil,Rio de Janeiro,474,7,118,349,2981
2020-09-28,Brazil,Bahia,4821,2,1860,2959,12588
2020-09-28,Italy,Lombardy,4392,145,375,3872,5636
2020-09-28,Italy,Lazio,2047,7,156,1884,3975
2020-09-28,Italy,Veneto,1038,28,184,826,6668
2020-09-28,South Africa,Gauteng,358,10,179,169,5359
2020-09-28,South Africa,KwaZulu-Natal,2395,16,1629,750,11238
2020-09-28,South Africa,Western Cape,1002,42,78,882,3253
2020-09-29,India,Maharashtra,2049,69,421,1559,11157
2020-09-29,India,Kerala,2924,56,1816,1052,8883
2020-09-29,India,Delhi,3005,141,1198,1666,8006
2020-09-29,USA,New York,4315,68,2612,1635,14185
2020-09-29,USA,California,4124,26,442,3656,10803
2020-09-29,USA,Texas,3365,159,1991,1215,8948
2020-09-29,Brazil,São Paulo,642,13,140,489,10177
2020-09-29,Brazil,Rio de Janeiro,1888,39,1519,330,6341
2020-09-29,Brazil,Bahia,1005,23,742,240,4330
2020-09-29,Italy,Lombardy,293,3,225,65,8727
2020-09-29,Italy,Lazio,935,1,510,424,2488
2020-09-29,Italy,Veneto,2214,35,1573,606,8135
2020-09-29,South Africa,Gauteng,692,3,285,404,7982
2020-09-29,South Africa,KwaZulu-Natal,4057,4,3533,520,11325
2020-09-29,South Africa,Western Cape,3151,113,181,2857,7828
2020-09-30,India,Maharashtra,1685,48,377,1260,9747
2020-09-30,India,Kerala,4362,13,2499,1850,5874
2020-09-30,India,Delhi,4436,195,2849,1392,5861
2020-09-30,USA,New York,4986,193,2754,2039,10287
2020-09-30,USA,California,4841,55,224,4562,11427
2020-09-30,USA,Texas,3555,109,3205,241,5490
2020-09-30,Brazil,São Paulo,894,35,397,462,6603
2020-09-30,Brazil,Rio de Janeiro,4380,118,3472,790,13881
2020-09-30,Brazil,Bahia,2130,20,1561,549,10786
2020-09-30,Italy,Lombardy,1951,16,1858,77,3199
2020-09-30,Italy,Lazio,2299,102,1123,1074,4700
2020-09-30,Italy,Veneto,2047,98,1111,838,7893
2020-09-30,South Africa,Gauteng,2765,101,158,2506,8258
2020-09-30,South Africa,KwaZulu-Natal,2963,68,2700,195,8067
2020-09-30,South Africa,Western Cape,4980,3,1018,3959,11008
2020-10-01,India,Maharashtra,4656,169,2629,1858,9989
2020-10-01,India,Kerala,1464,56,947,461,2746
2020-10-01,India,Delhi,3603,2,1910,1691,5209
2020-10-01,USA,New York,2938,122,2612,204,7507
2020-10-01,USA,California,3347,14,2373,960,5650
2020-10-01,USA,Texas,2264,78,1286,900,4313
2020-10-01,Brazil,São Paulo,3608,46,1056,2506,9132
2020-10-01,Brazil,Rio de Janeiro,2126,63,521,1542,6852
2020-10-01,Brazil,Bahia,1429,18,1265,146,3241
2020-10-01,Italy,Lombardy,1906,14,1340,552,3536
2020-10-01,Italy,Lazio,1509,64,901,544,7708
2020-10-01,Italy,Veneto,343,17,116,210,2339
2020-10-01,South Africa,Gauteng,2122,32,66,2024,8911
2020-10-01,South Africa,KwaZulu-Natal,4427,183,366,3878,9272
2020-10-01,South Africa,Western Cape,2864,27,317,2520,12169
2020-10-02,India,Maharashtra,3635,28,2093,1514,5903
2020-10-02,India,Kerala,1941,26,667,1248,9025
2020-10-02,India,Delhi,3407,18,2629,760,11394
2020-10-02,USA,New York,2319,18,101,2200,8669
2020-10-02,USA,California,4972,201,2951,1820,11460
2020-10-02,USA,Texas,3343,166,1534,1643,12054
2020-10-02,Brazil,São Paulo,2408,79,127,2202,6034
2020-10-02,Brazil,Rio de Janeiro,3017,11,1191,1815,6475
2020-10-02,Brazil,Bahia,4843,6,870,3967,9307
2020-10-02,Italy,Lombardy,2564,88,880,1596,9770
2020-10-02,Italy,Lazio,4773,8,1229,3536,12016
2020-10-02,Italy,Veneto,642,4,229,409,9891
2020-10-02,South Africa,Gauteng,4705,161,4491,53,12554
2020-10-02,South Africa,KwaZulu-Natal,4415,187,993,3235,14061
2020-10-02,South Africa,Western Cape,421,19,241,161,10013
2020-10-03,India,Maharashtra,4262,112,2596,1554,9672
2020-10-03,India,Kerala,1597,73,600,924,6595
2020-10-03,India,Delhi,2692,62,1482,1148,7474
2020-10-03,USA,New York,3734,80,3064,590,6624
2020-10-03,USA,California,1974,56,1500,418,9690
2020-10-03,USA,Texas,2964,20,1441,1503,12248
2020-10-03,Brazil,São Paulo,626,23,495,108,5400
2020-10-03,Brazil,Rio de Janeiro,3677,107,941,2629,6729
2020-10-03,Brazil,Bahia,4404,62,3339,1003,7667
2020-10-03,Italy,Lombardy,4960,66,2350,2544,11556
2020-10-03,Italy,Lazio,2571,30,333,2208,10263
2020-10-03,Italy,Veneto,3449,129,607,2713,12545
2020-10-03,South Africa,Gauteng,1622,23,929,670,2876
2020-10-03,South Africa,KwaZulu-Natal,1366,15,857,494,6681
2020-10-03,South Africa,Western Cape,4543,182,3849,512,7197
2020-10-04,India,Maharashtra,1035,2,883,150,2427
2020-10-04,India,Kerala,1367,9,271,1087,10803
2020-10-04,India,Delhi,4336,99,3459,778,11141
2020-10-04,USA,New York,1044,25,713,306,5999
2020-10-04,USA,California,2403,15,1379,1009,8918
2020-10-04,USA,Texas,4845,155,882,3808,6586
2020-10-04,Brazil,São Paulo,604,23,363,218,8958
2020-10-04,Brazil,Rio de Janeiro,3349,161,1842,1346,11487
2020-10-04,Brazil,Bahia,2369,96,1954,319,5574
2020-10-04,Italy,Lombardy,1502,75,1043,384,3874
2020-10-04,Italy,Lazio,1247,57,15,1175,8307
2020-10-04,Italy,Veneto,3715,97,1312,2306,11900
2020-10-04,South Africa,Gauteng,1447,65,1204,178,7023
2020-10-04,South Africa,KwaZulu-Natal,793,14,304,475,9875
2020-10-04,South Africa,Western Cape,2794,12,2310,472,12275
2020-10-05,India,Maharashtra,4302,148,3495,659,9975
2020-10-05,India,Kerala,2644,98,1304,1242,6567
2020-10-05,India,Delhi,1173,2,431,740,9226
2020-10-05,USA,New York,4252,71,2575,1606,6881
2020-10-05,USA,California,2845,72,678,2095,5787
2020-10-05,USA,Texas,2358,35,1993,330,10549
2020-10-05,Brazil,São Paulo,1832,21,590,1221,7082
2020-10-05,Brazil,Rio de Janeiro,4965,192,869,3904,9760
2020-10-05,Brazil,Bahia,2282,18,393,1871,6670
2020-10-05,Italy,Lombardy,4523,214,4167,142,8289
2020-10-05,Italy,Lazio,224,9,10,205,10068
2020-10-05,Italy,Veneto,4406,204,1598,2604,5515
2020-10-05,South Africa,Gauteng,4000,6,1513,2481,8328
2020-10-05,South Africa,KwaZulu-Natal,2308,73,1746,489,10596
2020-10-05,South Africa,Western Cape,4267,32,3717,518,10099
2020-10-06,India,Maharashtra,897,7,455,435,8979
2020-10-06,India,Kerala,4040,67,355,3618,7281
2020-10-06,India,Delhi,2281,93,477,1711,9076
2020-10-06,USA,New York,647,14,76,557,7006
2020-10-06,USA,California,1283,64,686,533,6806
2020-10-06,USA,Texas,3714,161,3012,541,13116
2020-10-06,Brazil,São Paulo,606,22,322,262,2234
2020-10-06,Brazil,Rio de Janeiro,3550,25,2888,637,13090
2020-10-06,Brazil,Bahia,2601,48,2286,267,4184
2020-10-06,Italy,Lombardy,65,1,17,47,7228
2020-10-06,Italy,Lazio,1803,86,400,1317,7149
2020-10-06,Italy,Veneto,3851,38,1984,1829,7916
2020-10-06,South Africa,Gauteng,4069,72,539,3458,8322
2020-10-06,South Africa,KwaZulu-Natal,726,33,219,474,1778
2020-10-06,South Africa,Western Cape,3557,17,2009,1531,7973
2020-10-07,India,Maharashtra,1459,4,856,599,6769
2020-10-07,India,Kerala,3115,149,961,2005,9828
2020-10-07,India,Delhi,3966,135,2690,1141,7916
2020-10-07,USA,New York,2458,107,949,1402,8244
2020-10-07,USA,California,3973,125,3263,585,11398
2020-10-07,USA,Texas,4897,91,4451,355,13777
2020-10-07,Brazil,São Paulo,2420,12,896,1512,5261
2020-10-07,Brazil,Rio de Janeiro,2353,53,1831,469,8684
2020-10-07,Brazil,Bahia,2026,84,870,1072,4923
2020-10-07,Italy,Lombardy,1443,59,653,731,4303
2020-10-07,Italy,Lazio,2847,101,524,2222,11772
2020-10-07,Italy,Veneto,4007,153,1687,2167,8854
2020-10-07,South Africa,Gauteng,237,4,68,165,9551
2020-10-07,South Africa,KwaZulu-Natal,1762,52,124,1586,8057
2020-10-07,South Africa,Western Cape,2143,86,1300,757,9880
2020-10-08,India,Maharashtra,3206,113,1741,1352,10737
2020-10-08,India,Kerala,2135,6,1099,1030,11089
2020-10-08,India,Delhi,1793,43,1303,447,3540
2020-10-08,USA,New York,2527,57,1678,792,7152
2020-10-08,USA,California,4689,224,1364,3101,14471
2020-10-08,USA,Texas,1689,80,225,1384,8090
2020-10-08,Brazil,São Paulo,1058,38,552,468,2384
2020-10-08,Brazil,Rio de Janeiro,172,6,23,143,6632
2020-10-08,Brazil,Bahia,2889,141,259,2489,4695
2020-10-08,Italy,Lombardy,4248,53,2966,1229,14021
2020-10-08,Italy,Lazio,1625,20,1097,508,9105
2020-10-08,Italy,Veneto,1878,37,1641,200,5522
2020-10-08,South Africa,Gauteng,3062,84,1693,1285,7594
2020-10-08,South Africa,KwaZulu-Natal,4529,187,2037,2305,5752
2020-10-08,South Africa,Western Cape,295,13,10,272,9922
2020-10-09,India,Maharashtra,839,32,407,400,9783
2020-10-09,India,Kerala,346,5,144,197,6285
2020-10-09,India,Delhi,198,3,161,34,5249
2020-10-09,USA,New York,276,4,63,209,7466
2020-10-09,USA,California,3282,33,3033,216,8705
2020-10-09,USA,Texas,695,4,75,616,9960
2020-10-09,Brazil,São Paulo,3402,5,60,3337,13277
2020-10-09,Brazil,Rio de Janeiro,4955,235,1243,3477,7520
2020-10-09,Brazil,Bahia,4818,202,3204,1412,9001
2020-10-09,Italy,Lombardy,4961,219,2557,2185,11264
2020-10-09,Italy,Lazio,3482,131,3045,306,4865
2020-10-09,Italy,Veneto,2475,35,1879,561,6795
2020-10-09,South Africa,Gauteng,816,16,671,129,9539
2020-10-09,South Africa,KwaZulu-Natal,3084,74,1759,1251,5608
2020-10-09,South Africa,Western Cape,1820,52,1148,620,7383
2020-10-10,India,Maharashtra,3959,72,3717,170,13695
2020-10-10,India,Kerala,4150,62,1566,2522,5432
2020-10-10,India,Delhi,4071,186,1612,2273,11177
2020-10-10,USA,New York,4477,182,887,3408,12886
2020-10-10,USA,California,1835,73,50,1712,9345
2020-10-10,USA,Texas,1901,57,757,1087,10712
2020-10-10,Brazil,São Paulo,4613,27,2544,2042,11059
2020-10-10,Brazil,Rio de Janeiro,1177,51,171,955,3739
2020-10-10,Brazil,Bahia,4594,43,1701,2850,13619
2020-10-10,Italy,Lombardy,4861,63,687,4111,8176
2020-10-10,Italy,Lazio,3302,157,1939,1206,12877
2020-10-10,Italy,Veneto,4641,194,1904,2543,6606
2020-10-10,South Africa,Gauteng,4042,64,1686,2292,10144
2020-10-10,South Africa,KwaZulu-Natal,2767,38,149,2580,9033
2020-10-10,South Africa,Western Cape,4631,153,3330,1148,5722
2020-10-11,India,Maharashtra,2196,88,856,1252,11203
2020-10-11,India,Kerala,4469,127,2564,1778,9331
2020-10-11,India,Delhi,2636,118,1978,540,12064
2020-10-11,USA,New York,4544,219,667,3658,7265
2020-10-11,USA,California,3487,19,1538,1930,6572
2020-10-11,USA,Texas,111,1,66,44,3101
2020-10-11,Brazil,São Paulo,1361,25,896,440,4223
2020-10-11,Brazil,Rio de Janeiro,319,13,253,53,4116
2020-10-11,Brazil,Bahia,4297,124,1145,3028,14260
2020-10-11,Italy,Lombardy,3425,102,37,3286,9286
2020-10-11,Italy,Lazio,963,27,301,635,6404
2020-10-11,Italy,Veneto,4280,82,3044,1154,7998
2020-10-11,South Africa,Gauteng,1159,18,1071,70,5508
2020-10-11,South Africa,KwaZulu-Natal,3041,132,2476,433,8157
2020-10-11,South Africa,Western Cape,3867,118,862,2887,10276
2020-10-12,India,Maharashtra,1108,10,1073,25,9871
2020-10-12,India,Kerala,80,2,53,25,4016
2020-10-12,India,Delhi,1231,30,137,1064,2322
2020-10-12,USA,New York,2554,48,816,1690,5091
2020-10-12,USA,California,4405,117,2711,1577,6956
2020-10-12,USA,Texas,500,19,239,242,4063
2020-10-12,Brazil,São Paulo,546,11,231,304,7197
2020-10-12,Brazil,Rio de Janeiro,115,1,35,79,5771
2020-10-12,Brazil,Bahia,3491,149,2987,355,9500
2020-10-12,Italy,Lombardy,3008,103,1043,1862,12872
2020-10-12,Italy,Lazio,1659,9,1213,437,5156
2020-10-12,Italy,Veneto,843,13,286,544,4764
2020-10-12,South Africa,Gauteng,2153,72,419,1662,5228
2020-10-12,South Africa,KwaZulu-Natal,4278,150,3137,991,10687
2020-10-12,South Africa,Western Cape,4715,197,2271,2247,13471
2020-10-13,India,Maharashtra,1714,21,5,1688,6512
2020-10-13,India,Kerala,1773,11,1645,117,5173
2020-10-13,India,Delhi,1174,10,973,191,2178
2020-10-13,USA,New York,2648,19,213,2416,5892
2020-10-13,USA,California,4191,206,1800,2185,12160
2020-10-13,USA,Texas,3864,83,1239,2542,13062
2020-10-13,Brazil,São Paulo,960,15,573,372,8402
2020-10-13,Brazil,Rio de Janeiro,3090,98,2892,100,11863
2020-10-13,Brazil,Bahia,2908,79,2138,691,9101
2020-10-13,Italy,Lombardy,4347,20,1752,2575,8068
2020-10-13,Italy,Lazio,2275,91,585,1599,10438
2020-10-13,Italy,Veneto,4591,113,4014,464,9695
2020-10-13,South Africa,Gauteng,985,35,921,29,9118
2020-10-13,South Africa,KwaZulu-Natal,2852,45,103,2704,9843
2020-10-13,South Africa,Western Cape,3818,171,1417,2230,11766
2020-10-14,India,Maharashtra,1751,78,1146,527,5880
2020-10-14,India,Kerala,3133,95,733,2305,4307
2020-10-14,India,Delhi,1604,56,739,809,11222
2020-10-14,USA,New York,1596,0,1200,396,7681
2020-10-14,USA,California,2690,24,1510,1156,7847
2020-10-14,USA,Texas,4118,3,2236,1879,5667
2020-10-14,Brazil,São Paulo,2252,82,1960,210,9777
2020-10-14,Brazil,Rio de Janeiro,359,8,140,211,2296
2020-10-14,Brazil,Bahia,4687,210,249,4228,13400
2020-10-14,Italy,Lombardy,4977,161,3723,1093,14010
2020-10-14,Italy,Lazio,1423,60,1326,37,11361
2020-10-14,Italy,Veneto,851,2,378,471,2323
2020-10-14,South Africa,Gauteng,1254,45,362,847,4410
2020-10-14,South Africa,KwaZulu-Natal,678,26,122,530,2596
2020-10-14,South Africa,Western Cape,3632,163,2910,559,5653
2020-10-15,India,Maharashtra,2574,24,2228,322,8120
2020-10-15,India,Kerala,1590,78,1510,2,2863
2020-10-15,India,Delhi,2725,81,693,1951,9725
2020-10-15,USA,New York,4229,3,3302,924,12050
2020-10-15,USA,California,503,2,98,403,9719
2020-10-15,USA,Texas,1208,46,546,616,3583
2020-10-15,Brazil,São Paulo,1413,56,91,1266,6927
2020-10-15,Brazil,Rio de Janeiro,4985,50,4140,795,12690
2020-10-15,Brazil,Bahia,1416,0,637,779,6901
2020-10-15,Italy,Lombardy,4592,89,964,3539,11186
2020-10-15,Italy,Lazio,3819,145,3424,250,6229
2020-10-15,Italy,Veneto,4638,118,722,3798,7542
2020-10-15,South Africa,Gauteng,741,11,88,642,4782
2020-10-15,South Africa,KwaZulu-Natal,2600,5,693,1902,3771
2020-10-15,South Africa,Western Cape,1781,81,767,933,10323
2020-10-16,India,Maharashtra,665,15,315,335,4795
2020-10-16,India,Kerala,1087,19,109,959,8301
2020-10-16,India,Delhi,2351,22,1142,1187,5651
2020-10-16,USA,New York,4628,80,3391,1157,9330
2020-10-16,USA,California,1542,34,408,1100,5443
2020-10-16,USA,Texas,2416,33,1800,583,7750
